country,country_long,name,gppd_idnr,capacity_mw,latitude,longitude,fuel1,fuel2,fuel3,fuel4,commissioning_year,owner,source,url,geolocation_source,year_of_capacity_data,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,estimated_generation_gwh
GBR,United Kingdom,Meadow Hall Power,GBR0000772,1.1,53.4260,-1.4070,Waste,,,,,Waste Recycling Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.386012032660078
GBR,United Kingdom,Meall an Tuirc Wind Farm,GBR0003297,17.0,57.7100,-4.4270,Wind,,,,,RWE npower,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,29.24930605752
GBR,United Kingdom,Medway,GBR1000437,700.0,51.4396,0.6894,Gas,,,,,Scottish and Southern: Thermal,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,GEODB,2016,,,,,3122.892228332883
GBR,United Kingdom,Meece Landfill,GBR0000561,1.3,52.9023,-2.2185,Waste,,,,,THOMAS GRAVESON LTD,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.819832402234638
GBR,United Kingdom,Meikle Carewe (Re-Submission),GBR0004109,10.0,57.0188,-2.2783,Wind,,,,,The Renewables Infrastructure Group (TRIG),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,17.205474151482353
GBR,United Kingdom,Melton Waste Park (resubmission),GBR0004995,5.0,53.7172,-0.5336,Wind,,,,,Seneca Global Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,8.602737075741176
GBR,United Kingdom,Mendennick Farm (resubmission),GBR0004891,2.8,50.3550,-4.2407,Solar,,,,,REG Solarpower,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,1.3826064692327382
GBR,United Kingdom,Merevale & Blyth Estate (Waste AD),GBR0000270,2.0,52.5711,-1.5867,Biomass,,,,,Ancala Bioenergy (formerly Biogen),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,13.48652883167952
GBR,United Kingdom,Merston Solar Park,GBR0004713,10.0,50.8181,-0.7317,Solar,,,,,Primrose Solar / Mongoose Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.93788024725978
GBR,United Kingdom,Metheringham Heath (Farm AD),GBR0000331,6.5,53.1334,-0.4721,Biomass,,,,,Future Biogas (Blankney Estate),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,43.831218702958445
GBR,United Kingdom,Methlick Farmers Wind Energy Project,GBR0003548,12.0,57.4276,-2.2431,Wind,,,,,Orkney Sustainable Energy Ltd,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,20.646568981778824
GBR,United Kingdom,Michelin Tyre Co Ltd - Dundee,GBR0004681,4.0,56.4836,-2.8938,Wind,,,,,Ecotricity,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,6.882189660592941
GBR,United Kingdom,Mid Hill - Phase II,GBR0004627,18.4,56.9688,-2.4862,Wind,,,,,Fred Olsen Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,31.65807243872753
GBR,United Kingdom,Mid Hill I,GBR0004667,57.5,56.9688,-2.4862,Wind,,,,,Fred Olsen Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,98.93147637102352
GBR,United Kingdom,Mid Suffolk Home Solar Scheme,GBR0001894,4.8,52.1541,1.0391,Solar,,,,,Mid Suffolk District Council,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.370182518684694
GBR,United Kingdom,Middle Balbeggie,GBR0005797,5.0,56.1479,-3.1467,Solar,,,,,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Middle Balbeggie Wind Turbines,GBR0004094,6.4,56.1537,-3.1645,Wind,,,,,Capital Dynamics,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,11.011503456948706
GBR,United Kingdom,Middle Treworder Farm,GBR0001541,5.0,50.5036,-4.8437,Solar,,,,,Innogy (previously BELECTRIC Solar),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Middlemoor,GBR0004019,54.0,55.4986,-1.7678,Wind,,,,,Npower Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,92.9095604180047
GBR,United Kingdom,Middleton Wind Farm,GBR0003702,12.0,55.7751,-4.3426,Wind,,,,,Scottish Power Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,20.646568981778824
GBR,United Kingdom,Middlewick wind farm,GBR0004662,20.7,51.6631,0.8925,Wind,,,,,Blue Energy (formerly Ridgewind Ltd),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,35.61533149356847
GBR,United Kingdom,Mill Farm (resubmission),GBR0005887,5.0,51.9074,-0.0466,Solar,,,,,Push Energy/ NextEnergy Solar Fund (NESF),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Mill Hill Farm,GBR0005157,5.0,54.0956,-1.0323,Solar,,,,,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Millar Farm,GBR0005085,6.0,54.7415,-6.2388,Solar,,,,,Lightsource Renewable Energy,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.962728148355868
GBR,United Kingdom,Millennium Extension,GBR0003598,10.0,57.1502,-4.8912,Wind,,,,,West Coast Energy /Falck Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,17.205474151482353
GBR,United Kingdom,Millennium Extension II,GBR0002723,15.0,57.1552,-4.8836,Wind,,,,,West Coast Energy Ltd/Falck Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,25.80821122722353
GBR,United Kingdom,Millennium Windfarm,GBR0004682,40.0,57.1552,-4.8836,Wind,,,,,Renewable Development Company (RDC) Scotland (Ltd) for FALCK RENEWABLES,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,68.82189660592941
GBR,United Kingdom,Millerhill AD (Waste AD),GBR0000371,1.5,55.9255,-3.0834,Biomass,,,,,Ancala Bioenergy (formerly Biogen/Aluana Renewable Energy),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,10.114896623759641
GBR,United Kingdom,Millour Hill Community Windfarm (Extension) resubmission,GBR0004235,6.4,55.7358,-4.7809,Wind,,,,,Community Windpower,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,11.011503456948706
GBR,United Kingdom,Millour Hill Community Windfarm (Re-submission),GBR0003690,18.0,55.7307,-4.7750,Wind,,,,,Community Windpower,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,30.969853472668234
GBR,United Kingdom,Milton Keynes Wind Farm,GBR0002968,14.0,52.1328,-0.6865,Wind,,,,,Gravis Capital Management,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,24.08766381207529
GBR,United Kingdom,Milton Landfill Site,GBR0000672,2.0,52.2406,0.1561,Waste,,,,,Waste Recycling Group,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.338203695745596
GBR,United Kingdom,Milton of Fisherie Wind Cluster,GBR0003809,4.6,57.6204,-2.4191,Wind,,,,,LocoGen,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,7.914518109681882
GBR,United Kingdom,Mingay Farm,GBR0001387,5.0,52.3449,0.1662,Solar,,,,,Abbey Renewables,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Mingay Farm - extension,GBR0001502,19.3,52.3351,0.1571,Solar,,,,,Octopus Imvetments,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,9.530108877211374
GBR,United Kingdom,Minnygap (Resubmission),GBR0004437,25.0,55.2488,-3.5148,Wind,,,,,Minnygap (formerly RES),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,43.01368537870588
GBR,United Kingdom,Minsca,GBR0004517,36.8,55.1221,-3.3529,Wind,,,,,Airtricity,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,63.31614487745506
GBR,United Kingdom,Minsworth Sewage Treatment Works,GBR0006232,9.7,52.5318,-1.7540,Waste,,,,,Severn Trent Water,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,21.04028792436614
GBR,United Kingdom,Misson Solar Farm,GBR0006181,5.0,53.4454,-0.9810,Solar,,,,,Novus,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,2.46894012362989
GBR,United Kingdom,Moel Maelogen A,GBR0002653,2.6,53.1363,-3.7250,Wind,,,,,John Laing Environmental (formerly Atlantic Energy / EnergieKontor),Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,4.473423279385411
GBR,United Kingdom,Moel Maelogen A Phase 2,GBR0003172,11.7,53.1363,-3.7250,Wind,,,,,John Laing Environmental,Department for Business Energy & Industrial Strategy,https://www.gov.uk/government/collections/digest-of-uk-energy-statistics-dukes;https://www.gov.uk/government/collections/renewable-energy-planning-data,UK Renewable Energy Planning Database,2016,,,,,20.13040475723435
